Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas,puntos,punto_y_coma,N_sentences,Tipo
CitaPreviaDGT,2.723004694835681,1.3145539906103287,1.0328638497652582,13.990610328638498,4.788732394366197,0.4694835680751174,1.784037558685446,13.708920187793428,13.427230046948356,23.568075117370892,1.2206572769953052,1.2206572769953052,0.0,0.3755868544600939,1.3145539906103287,0.09389671361502347,0.0,0.7511737089201878,0.0,81.03286384976526,0.8450704225352113,1.0328638497652582,0.0,2.4413145539906105,18.589285714285715,4.44131455399061,0.5535714285714286,1.0357142857142858,0.0,56,Facil
