Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas,puntos,punto_y_coma,N_sentences,Tipo
RenunciaPrestacionesDesempleo,6.2288422477995935,1.6249153689911984,1.0832769126607988,18.348002708192283,5.551794177386594,0.8124576844955992,2.0988490182802977,15.842924847664184,13.270142180094787,21.80094786729858,0.7447528774542993,1.2863913337846986,0.0,0.06770480704129993,1.7603249830737981,0.33852403520649965,0.0,0.2031144211238998,0.0,88.8964116452268,0.9478672985781991,1.4218009478672986,0.0,4.062288422477996,31.354166666666668,4.584292484766419,1.0416666666666667,0.9375,0.041666666666666664,48,Facil
