Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas,puntos,punto_y_coma,N_sentences,Tipo
CertificadoEmpresa,8.116883116883116,1.7316017316017316,0.6493506493506493,12.554112554112555,3.5714285714285716,0.0,1.7316017316017316,16.666666666666668,15.151515151515152,24.134199134199132,2.4891774891774894,2.272727272727273,0.0,0.6493506493506493,1.2987012987012987,0.0,0.0,0.0,0.0,91.23376623376623,0.4329004329004329,1.6233766233766234,0.0,2.0562770562770565,24.31578947368421,4.832251082251083,1.2105263157894737,0.7631578947368421,0.0,38,Facil
