Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Tipo
BecasParo,5.612552806276403,1.2070006035003018,1.1466505733252867,12.371756185878093,2.172601086300543,0.3621001810500905,1.388050694025347,12.432106216053109,16.535908267954134,25.528062764031382,2.896801448400724,0.724200362100181,0.0,0.4224502112251056,1.1466505733252867,0.4224502112251056,0.0,0.8449004224502112,0.0,87.02474351237176,0.3621001810500905,0.30175015087507545,0.0,1.508750754375377,30.685185185185187,4.571514785757393,Facil
