Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,imperative_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios_mente,Por_Adverbios,Por_Simbolos,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas/frases,%comas,%puntos,punto_y_coma,date,doble_negacion,partitivos o porcentajes,presente_indicativo,subjuntivo,condicional,nverbseguidos,%puntuacion,%etc,%mayus_no_sigla,%sin_palabras,Tipo
guia_ES12_mitos_del_amor_romantico,12.67605633802817,0.8285004142502072,0.0,12.261806130903066,3.396851698425849,1.2427506213753108,1.739850869925435,0.08285004142502071,16.735708367854183,14.581607290803646,24.44076222038111,14.498757249378624,6.628003314001657,0.08285004142502071,0.24855012427506215,2.1541010770505387,1.408450704225352,0.0,0.579950289975145,0.0,83.67854183927092,1.2427506213753108,0.579950289975145,0.4971002485501243,2.568351284175642,30.94871794871795,4.891466445733223,1.4871794871794872,4.8053024026512015,2.9826014913007457,0.24855012427506215,0.0,0.0,0.0,4.8053024026512015,0.33140016570008285,0.0,4.473902236951118,11.516155758077879,0.08285004142502071,0.0,30.538922155688624,Dificil
SolicitarInformeVidaLaboralGeneralH,12.318840579710145,1.0869565217391304,0.36231884057971014,14.492753623188406,3.9855072463768115,0.7246376811594203,2.536231884057971,0.36231884057971014,14.492753623188406,15.942028985507246,25.0,17.753623188405797,5.072463768115942,0.0,0.0,1.4492753623188406,0.36231884057971014,0.0,0.0,0.0,79.34782608695652,2.1739130434782608,0.7246376811594203,0.0,2.1739130434782608,23.0,4.807971014492754,0.5833333333333334,2.536231884057971,4.3478260869565215,0.0,0.0,0.36231884057971014,0.0,3.260869565217391,0.7246376811594203,0.0,7.246376811594203,13.405797101449275,0.0,0.0,25.185185185185187,Dificil
InscribirseGarantiaJuvenilH,11.294117647058824,2.588235294117647,0.0,14.588235294117647,5.411764705882353,0.47058823529411764,2.823529411764706,0.0,14.117647058823529,16.705882352941178,25.41176470588235,14.588235294117647,5.176470588235294,0.0,0.0,1.411764705882353,0.0,0.0,0.47058823529411764,0.0,84.70588235294117,0.0,0.7058823529411765,0.0,3.5294117647058822,28.333333333333332,4.884705882352941,0.8666666666666667,3.0588235294117645,2.823529411764706,0.0,0.0,0.0,0.0,3.0588235294117645,1.8823529411764706,0.0,6.117647058823529,11.764705882352942,0.0,0.0,23.18840579710145,Dificil
AyudasDespuesParoH,8.70253164556962,1.4240506329113924,0.31645569620253167,10.126582278481013,2.2151898734177213,0.31645569620253167,2.3734177215189876,0.0,16.455696202531644,17.40506329113924,24.841772151898734,17.246835443037973,6.80379746835443,0.0,0.15822784810126583,1.2658227848101267,0.9493670886075949,0.0,0.15822784810126583,0.0,80.0632911392405,1.1075949367088607,1.5822784810126582,0.0,2.689873417721519,24.307692307692307,4.715189873417722,1.1923076923076923,4.905063291139241,4.113924050632911,0.0,0.0,0.0,0.15822784810126583,2.0569620253164556,1.2658227848101267,0.15822784810126583,3.1645569620253164,14.39873417721519,0.0,0.0,23.206751054852322,Dificil
ContratoIndefinidoH,7.826086956521739,1.7391304347826086,0.0,11.304347826086957,3.4782608695652173,0.8695652173913043,0.8695652173913043,0.0,14.782608695652174,19.130434782608695,24.347826086956523,12.173913043478262,5.217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.08695652173913,0.8695652173913043,0.8695652173913043,0.0,1.7391304347826086,38.333333333333336,4.730434782608696,2.3333333333333335,6.086956521739131,2.608695652173913,0.0,0.0,0.0,0.0,2.608695652173913,1.7391304347826086,0.0,3.4782608695652173,11.304347826086957,0.0,0.0,14.0625,Dificil
PlanRetornoDobleNacionalidadH,8.25242718446602,1.4563106796116505,0.3640776699029126,14.320388349514563,4.611650485436893,0.4854368932038835,3.6407766990291264,0.12135922330097088,12.37864077669903,17.718446601941746,24.87864077669903,14.805825242718447,5.218446601941747,0.0,0.24271844660194175,2.5485436893203883,0.7281553398058253,0.0,0.0,0.0,83.25242718446601,1.2135922330097086,0.7281553398058253,0.0,2.4271844660194173,37.45454545454545,5.058252427184466,2.4545454545454546,6.553398058252427,2.5485436893203883,0.0,0.0,0.24271844660194175,0.0,2.063106796116505,2.1844660194174756,0.0,6.067961165048544,10.558252427184467,0.0,0.0,20.987654320987655,Dificil
CertificadoFacilH,7.173913043478261,1.0869565217391304,1.8478260869565217,14.565217391304348,4.239130434782608,0.8695652173913043,1.6304347826086956,0.0,14.021739130434783,14.565217391304348,24.891304347826086,18.804347826086957,6.630434782608695,0.0,0.6521739130434783,1.3043478260869565,1.8478260869565217,0.0,1.4130434782608696,0.0,79.45652173913044,1.4130434782608696,0.32608695652173914,0.0,2.5,19.574468085106382,4.589130434782609,0.40425531914893614,2.0652173913043477,4.891304347826087,0.0,0.10869565217391304,0.10869565217391304,0.0,3.4782608695652173,1.1956521739130435,0.0,7.391304347826087,13.91304347826087,0.0,0.6521739130434783,22.2972972972973,Dificil
CobrarParoTrabajarTiempoParcialH,7.719298245614035,2.456140350877193,1.0526315789473684,17.894736842105264,6.315789473684211,1.4035087719298245,1.4035087719298245,0.3508771929824561,10.526315789473685,14.385964912280702,19.649122807017545,17.894736842105264,5.614035087719298,0.0,0.0,1.7543859649122806,1.0526315789473684,0.0,0.3508771929824561,0.0,80.0,1.0526315789473684,1.0526315789473684,0.0,4.912280701754386,35.625,4.842105263157895,1.875,5.2631578947368425,2.807017543859649,0.0,0.7017543859649122,0.3508771929824561,0.0,5.614035087719298,1.7543859649122806,0.0,7.719298245614035,13.68421052631579,0.0,0.0,16.05839416058394,Dificil
CalendarioDelContribuyenteH,5.525902668759811,2.009419152276295,1.0204081632653061,5.729984301412872,1.1930926216640503,0.15698587127158556,1.978021978021978,0.03139717425431711,10.832025117739404,16.656200941915227,22.48037676609105,30.87912087912088,7.723704866562009,0.0,0.20408163265306123,0.957613814756672,1.1616954474097332,0.0,8.069073783359498,0.0,66.95447409733124,0.989010989010989,1.1773940345368916,0.09419152276295134,3.8618524332810047,26.764705882352942,4.6020408163265305,1.726890756302521,6.452119309262167,3.767660910518053,0.015698587127158554,2.291993720565149,0.04709576138147567,0.015698587127158554,0.7378335949764521,1.1459968602825745,0.0,1.3814756671899528,18.665620094191524,0.015698587127158554,0.09419152276295134,28.25040128410915,Dificil
AyudasAlquilerViviendaH,4.375,0.0,1.875,3.75,1.25,0.0,2.5,0.0,11.25,20.625,32.5,23.75,5.625,0.0,0.0,0.0,1.25,0.0,3.75,0.0,76.25,0.0,0.0,0.0,5.625,40.0,4.825,0.0,0.0,1.875,0.0,0.0,0.0,1.875,0.0,0.0,0.0,0.0,13.125,0.0,0.0,8.974358974358974,Dificil
CobrarParoPluriempleoH,9.473684210526315,2.1052631578947367,2.1052631578947367,14.736842105263158,5.2631578947368425,0.0,2.1052631578947367,0.0,14.736842105263158,18.94736842105263,25.263157894736842,17.894736842105264,9.473684210526315,0.0,1.0526315789473684,2.1052631578947367,0.0,0.0,0.0,0.0,81.05263157894737,1.0526315789473684,0.0,0.0,5.2631578947368425,23.75,6.3578947368421055,0.5,2.1052631578947367,2.1052631578947367,0.0,0.0,0.0,0.0,2.1052631578947367,3.1578947368421053,0.0,8.421052631578947,10.526315789473685,1.0526315789473684,0.0,10.843373493975903,Dificil
CobrarParoReduceJornadaH,7.0588235294117645,2.9411764705882355,0.5882352941176471,12.352941176470589,1.7647058823529411,0.0,2.3529411764705883,0.0,12.941176470588236,15.294117647058824,21.764705882352942,13.529411764705882,4.117647058823529,0.0,0.0,2.3529411764705883,0.0,0.0,0.5882352941176471,0.0,85.29411764705883,0.5882352941176471,0.5882352941176471,0.0,1.1764705882352942,34.0,4.723529411764706,2.0,5.882352941176471,2.3529411764705883,0.0,0.0,0.0,0.5882352941176471,2.3529411764705883,2.9411764705882355,0.5882352941176471,5.882352941176471,11.176470588235293,0.0,0.0,11.214953271028037,Dificil
ParoPrimeraVezH,9.07563025210084,3.5294117647058822,0.6722689075630253,9.915966386554622,0.8403361344537815,0.25210084033613445,3.277310924369748,0.0,12.184873949579831,17.478991596638654,27.394957983193276,17.81512605042017,6.302521008403361,0.0,0.5042016806722689,2.100840336134454,0.9243697478991597,0.0,0.08403361344537816,0.0,80.33613445378151,1.1764705882352942,0.6722689075630253,0.0,2.9411764705882355,32.16216216216216,5.008403361344538,0.972972972972973,3.0252100840336134,3.1092436974789917,0.0,0.0,0.33613445378151263,0.0,3.361344537815126,1.680672268907563,0.0,5.546218487394958,13.697478991596638,0.0,0.0,28.72340425531915,Dificil
CobrarParoEmpezarTrabajarH,9.44,2.72,0.64,13.92,3.04,0.8,1.44,0.16,12.64,14.56,23.04,13.76,4.8,0.0,0.0,1.12,0.48,0.0,0.48,0.0,84.8,0.96,0.48,0.0,4.0,44.642857142857146,4.7696,2.142857142857143,4.8,2.24,0.0,0.32,0.16,0.0,5.44,1.12,0.0,5.76,10.72,0.0,0.0,25.106382978723403,Dificil
CoordinacionServiciosAutonomosEmpleoH,7.1258907363420425,0.9501187648456056,0.0,4.275534441805226,1.9002375296912113,0.0,1.187648456057007,0.0,13.776722090261282,16.389548693586697,32.066508313539195,24.228028503562946,11.163895486935868,0.0,0.2375296912114014,0.4750593824228028,3.0878859857482186,0.0,0.0,0.0,74.34679334916865,0.9501187648456056,0.4750593824228028,0.0,1.66270783847981,35.083333333333336,5.574821852731591,1.1666666666666667,3.32541567695962,2.8503562945368173,0.0,0.0,0.0,0.0,0.7125890736342043,0.4750593824228028,0.0,0.4750593824228028,18.28978622327791,0.0,0.0,16.216216216216218,Dificil
ExpedienteINEMH,5.109489051094891,0.7299270072992701,0.7299270072992701,11.678832116788321,4.37956204379562,0.0,2.9197080291970803,0.0,10.94890510948905,18.248175182481752,32.846715328467155,16.05839416058394,7.299270072992701,0.0,0.0,1.4598540145985401,0.7299270072992701,0.0,0.0,0.0,83.21167883211679,0.0,0.7299270072992701,0.0,5.109489051094891,22.833333333333332,4.8321167883211675,1.3333333333333333,5.839416058394161,4.37956204379562,0.0,0.0,0.0,0.0,2.18978102189781,1.4598540145985401,0.0,7.299270072992701,13.138686131386862,0.0,0.0,8.641975308641975,Dificil
AutocalculoPrestacionesParoH,2.7522935779816513,1.3761467889908257,1.3761467889908257,13.761467889908257,2.7522935779816513,0.0,0.9174311926605505,0.9174311926605505,15.137614678899082,14.220183486238533,25.229357798165136,13.302752293577981,6.422018348623853,0.0,0.0,2.293577981651376,1.834862385321101,0.0,0.0,0.0,83.02752293577981,1.834862385321101,1.834862385321101,0.0,4.587155963302752,27.25,4.89908256880734,1.25,4.587155963302752,3.2110091743119265,0.0,0.0,0.9174311926605505,0.0,7.798165137614679,0.45871559633027525,0.45871559633027525,5.504587155963303,10.091743119266056,0.0,0.0,4.878048780487805,Dificil
QuienesObligadosDeclaracionRentaH,10.926694329183956,2.4896265560165975,0.0,10.096818810511756,2.2130013831258646,0.0,3.18118948824343,0.13831258644536654,11.894882434301522,18.118948824343015,23.789764868603044,15.352697095435685,9.54356846473029,0.0,0.5532503457814661,2.7662517289073305,0.8298755186721992,0.0,0.6915629322268326,0.0,81.88105117565698,1.798063623789765,0.9681881051175657,0.0,3.319502074688797,36.15,5.215767634854772,1.5,4.149377593360996,2.627939142461964,0.0,0.13831258644536654,0.2766251728907331,0.4149377593360996,1.1065006915629323,3.0428769017980635,0.0,2.4896265560165975,11.479944674965422,0.0,0.0,28.214285714285715,Dificil
TelefonoInformacionSEPEH,2.8328611898016995,1.13314447592068,0.56657223796034,2.8328611898016995,1.4164305949008498,0.0,0.28328611898017,0.0,4.81586402266289,24.64589235127479,23.796033994334277,30.02832861189802,5.949008498583569,0.0,0.0,0.0,0.8498583569405099,0.0,6.232294617563739,0.0,68.55524079320114,0.56657223796034,0.8498583569405099,0.0,7.36543909348442,20.764705882352942,4.388101983002833,0.17647058823529413,0.8498583569405099,4.53257790368272,0.0,7.36543909348442,0.0,0.0,1.13314447592068,0.0,0.0,0.0,13.597733711048159,0.0,0.0,8.771929824561404,Dificil
DeclaracionDeLaRentaH,2.097902097902098,1.3986013986013985,0.6993006993006993,8.391608391608392,3.4965034965034967,0.0,1.3986013986013985,0.0,9.090909090909092,15.384615384615385,39.16083916083916,16.783216783216783,9.79020979020979,0.0,0.0,0.6993006993006993,3.4965034965034967,0.0,1.3986013986013985,0.0,79.72027972027972,0.0,3.4965034965034967,0.0,2.097902097902098,28.6,6.1678321678321675,0.2,0.6993006993006993,0.6993006993006993,0.0,0.6993006993006993,0.0,0.0,0.6993006993006993,2.797202797202797,0.0,1.3986013986013985,9.090909090909092,0.0,0.0,2.7777777777777777,Dificil
CitaPreviaHaciendaH,11.544011544011545,1.875901875901876,1.1544011544011543,15.728715728715729,5.05050505050505,0.4329004329004329,2.0202020202020203,0.5772005772005772,14.862914862914863,17.46031746031746,22.366522366522368,15.728715728715729,5.916305916305916,0.0,0.4329004329004329,1.875901875901876,0.2886002886002886,0.0,0.1443001443001443,0.0,82.3953823953824,1.1544011544011543,0.7215007215007215,2.886002886002886,2.1645021645021645,23.1,4.458874458874459,0.9,3.896103896103896,4.329004329004329,0.0,0.0,0.1443001443001443,0.0,2.886002886002886,3.1746031746031744,0.0,5.194805194805195,14.285714285714286,0.0,0.0,29.62962962962963,Dificil
BecasParoH,7.021791767554479,2.6634382566585955,0.0,13.559322033898304,2.179176755447942,0.9685230024213075,3.87409200968523,0.0,12.34866828087167,14.043583535108958,24.455205811138015,14.76997578692494,8.474576271186441,0.0,0.48426150121065376,3.1476997578692494,0.0,0.0,0.0,0.0,83.53510895883777,1.2106537530266344,0.48426150121065376,0.0,1.694915254237288,41.3,5.322033898305085,1.9,4.600484261501211,2.4213075060532687,0.0,0.0,0.48426150121065376,0.0,2.4213075060532687,3.6319612590799033,0.0,3.87409200968523,12.106537530266344,0.0,0.0,15.343915343915343,Dificil
SolicitarCertificadoIRPFH,7.040704070407041,0.9900990099009901,2.6402640264026402,13.751375137513751,4.51045104510451,0.11001100110011001,1.4301430143014302,0.44004400440044006,14.521452145214521,14.631463146314632,22.22222222222222,18.701870187018702,7.920792079207921,0.0,0.6600660066006601,2.2002200220022003,0.77007700770077,0.0,0.77007700770077,0.0,79.31793179317931,1.4301430143014302,0.5500550055005501,3.74037403740374,1.7601760176017602,27.545454545454547,4.518151815181518,0.8181818181818182,2.9702970297029703,3.6303630363036303,0.0,0.0,0.11001100110011001,0.0,3.9603960396039604,1.9801980198019802,0.0,3.9603960396039604,15.951595159515952,0.0,0.0,22.299651567944252,Dificil
RentaAgrariaH,11.6331096196868,1.5659955257270695,1.342281879194631,12.975391498881432,4.697986577181208,0.22371364653243847,3.3557046979865772,0.0,14.5413870246085,17.225950782997764,23.48993288590604,15.212527964205817,6.040268456375839,0.0,0.44742729306487694,2.237136465324385,0.8948545861297539,0.0,2.0134228187919465,0.0,84.11633109619687,0.22371364653243847,0.44742729306487694,0.0,3.131991051454139,20.318181818181817,5.295302013422819,0.7272727272727273,3.5794183445190155,4.921700223713646,0.0,0.0,0.22371364653243847,0.0,1.7897091722595078,1.5659955257270695,0.0,7.158836689038031,9.619686800894854,0.0,0.0,22.127659574468087,Dificil
AdministraciónPúblicaElectrónicaH,6.936416184971098,0.1926782273603083,1.1560693641618498,7.514450867052023,1.5414258188824663,0.5780346820809249,2.1194605009633913,0.0,15.992292870905588,15.992292870905588,26.01156069364162,23.314065510597302,9.826589595375722,0.0,0.3853564547206166,2.1194605009633913,1.348747591522158,0.0,0.1926782273603083,0.0,75.33718689788054,0.3853564547206166,0.9633911368015414,0.0,1.9267822736030829,34.6,5.543352601156069,1.5333333333333334,4.431599229287091,2.697495183044316,0.1926782273603083,0.9633911368015414,0.0,0.0,2.697495183044316,0.3853564547206166,0.0,3.0828516377649327,16.95568400770713,0.1926782273603083,0.0,14.516129032258064,Dificil
CitaPreviaRenovarDNIPasaporteH,4.21455938697318,2.681992337164751,4.21455938697318,14.17624521072797,5.747126436781609,1.1494252873563218,0.3831417624521073,0.0,12.64367816091954,14.559386973180077,24.904214559386972,22.22222222222222,3.4482758620689653,0.0,0.3831417624521073,1.1494252873563218,0.0,0.0,1.1494252873563218,0.0,75.47892720306514,0.7662835249042146,1.5325670498084292,0.0,1.1494252873563218,17.4,4.168582375478927,0.4666666666666667,2.681992337164751,5.363984674329502,0.0,0.0,0.0,0.0,4.980842911877395,0.3831417624521073,0.0,6.896551724137931,18.007662835249043,0.0,0.0,8.59375,Dificil
TelefonosHaciendaAgenciaTributariaH,0.5882352941176471,1.1764705882352942,0.0,3.823529411764706,0.0,0.0,0.5882352941176471,0.0,7.647058823529412,17.941176470588236,17.647058823529413,39.411764705882355,3.823529411764706,0.0,0.0,1.1764705882352942,4.705882352941177,0.0,14.117647058823529,0.0,60.294117647058826,0.29411764705882354,0.0,0.0,5.588235294117647,18.88888888888889,4.270588235294118,0.4444444444444444,2.3529411764705883,5.0,0.0,5.0,0.0,0.0,2.6470588235294117,0.5882352941176471,0.0,0.5882352941176471,20.294117647058822,0.0,0.0,1.4388489208633093,Dificil
CitaPreviaAgenciaTributariaH,11.544011544011545,1.875901875901876,1.1544011544011543,15.728715728715729,5.05050505050505,0.4329004329004329,2.0202020202020203,0.5772005772005772,14.862914862914863,17.46031746031746,22.366522366522368,15.728715728715729,5.916305916305916,0.0,0.4329004329004329,1.875901875901876,0.2886002886002886,0.0,0.1443001443001443,0.0,82.3953823953824,1.1544011544011543,0.7215007215007215,2.886002886002886,2.1645021645021645,23.1,4.458874458874459,0.9,3.896103896103896,4.329004329004329,0.0,0.0,0.1443001443001443,0.0,2.886002886002886,3.1746031746031744,0.0,5.194805194805195,14.285714285714286,0.0,0.0,29.62962962962963,Dificil
CitaPreviaSanitariaH,2.3391812865497075,2.3391812865497075,2.3391812865497075,11.695906432748538,4.093567251461988,0.0,0.5847953216374269,0.0,14.035087719298245,14.619883040935672,26.31578947368421,19.29824561403509,4.678362573099415,0.0,0.0,0.5847953216374269,1.1695906432748537,0.0,0.5847953216374269,0.0,79.53216374269006,0.0,1.1695906432748537,0.0,0.5847953216374269,21.375,4.087719298245614,0.625,2.9239766081871346,4.678362573099415,0.0,0.0,0.0,0.0,4.678362573099415,1.1695906432748537,0.0,4.678362573099415,17.54385964912281,0.0,0.0,4.081632653061225,Dificil
CuandoObligatoriaDeclaracionRentaH,10.911602209944752,2.4861878453038675,0.0,9.94475138121547,2.2099447513812156,0.0,3.1767955801104972,0.13812154696132597,11.878453038674033,18.093922651933703,23.895027624309392,15.469613259668508,9.530386740331492,0.0,0.5524861878453039,2.7624309392265194,0.8287292817679558,0.0,0.6906077348066298,0.0,81.76795580110497,1.7955801104972375,0.9668508287292817,0.0,3.314917127071823,36.2,5.209944751381215,1.5,4.143646408839779,2.6243093922651934,0.0,0.13812154696132597,0.27624309392265195,0.4143646408839779,0.9668508287292817,3.0386740331491713,0.0,2.4861878453038675,11.602209944751381,0.0,0.0,28.214285714285715,Dificil
CitaPreviaINEMTelefonoH,0.0,0.0,13.425925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.462962962962962,76.38888888888889,0.46296296296296297,0.0,0.0,0.0,0.0,0.0,73.61111111111111,0.0,19.90740740740741,1.8518518518518519,1.8518518518518519,0.0,0.0,216.0,4.263888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46296296296296297,0.0,1.8518518518518519,0.0,Dificil
AnularCitaPreviaINEMH,0.0,0.0,6.0,14.0,4.0,0.0,0.0,0.0,14.0,12.0,20.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,78.0,0.0,6.0,0.0,0.0,50.0,3.78,1.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,Dificil
