Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas/frases,puntos,punto_y_coma,N_sentences,N_Puntos,date,Tipo
ConsultarDudasSEPEH,2.771362586605081,1.3856812933025404,0.23094688221709006,5.080831408775982,1.1547344110854503,0.0,0.9237875288683602,6.928406466512702,22.863741339491916,22.632794457274827,13.625866050808314,0.6928406466512702,0.0,0.0,0.6928406466512702,0.0,5.311778290993072,0.0,74.13394919168591,0.6928406466512702,0.6928406466512702,0.0,6.466512702078522,22.789473684210527,4.355658198614319,0.21052631578947367,4.387990762124711,0.23094688221709006,19,19,6.0046189376443415,Dificil
ContratoIndefinidoApoyoEmprendedoresH,5.167173252279635,3.0395136778115504,0.0,9.422492401215806,0.9118541033434651,0.0,5.775075987841945,11.55015197568389,16.41337386018237,25.227963525835865,3.951367781155015,0.9118541033434651,0.0,0.303951367781155,0.303951367781155,0.0,0.303951367781155,0.0,83.89057750759878,3.0395136778115504,0.303951367781155,0.0,2.735562310030395,32.9,5.079027355623101,1.9,3.0395136778115504,0.0,10,10,0.0,Dificil
PrestacionDesempleoEREExtincionH,10.099337748344372,2.152317880794702,0.4966887417218543,12.582781456953642,3.80794701986755,0.33112582781456956,3.4768211920529803,13.741721854304636,16.556291390728475,23.013245033112582,1.9867549668874172,0.8278145695364238,0.0,0.33112582781456956,0.6622516556291391,0.0,0.33112582781456956,0.0,88.41059602649007,0.9933774834437086,1.1589403973509933,0.0,3.9735099337748343,33.55555555555556,4.943708609271523,2.3333333333333335,2.980132450331126,0.0,18,18,0.0,Dificil
CitaPreviaServicioSanitarioAndaluzH,5.2631578947368425,3.9473684210526314,0.0,10.526315789473685,5.2631578947368425,0.0,0.0,7.894736842105263,13.157894736842104,30.263157894736842,0.0,0.0,0.0,0.0,6.578947368421052,0.0,0.0,0.0,92.10526315789474,3.9473684210526314,0.0,0.0,0.0,19.0,5.381578947368421,1.0,3.9473684210526314,0.0,3,4,0.0,Dificil
SolicitarBorradorDeclaracionRentaH,7.312049433573636,1.8537590113285274,1.235839340885685,13.903192584963955,4.840370751802266,0.411946446961895,1.544799176107106,13.388259526261585,13.49124613800206,22.966014418125642,2.5746652935118433,0.10298661174047374,0.0,0.5149330587023687,2.265705458290422,0.0,1.0298661174047374,0.0,76.93099897013388,1.0298661174047374,1.3388259526261586,3.501544799176107,2.059732234809475,29.424242424242426,4.502574665293512,1.1818181818181819,3.29557157569516,0.0,32,33,0.0,Dificil
CertificadosH,8.173418621179815,0.7818052594171997,0.14214641080312723,11.940298507462687,3.1272210376687988,0.4975124378109453,2.700781805259417,14.925373134328359,18.33688699360341,26.510305614783228,1.7057569296375266,0.35536602700781805,0.0,0.4975124378109453,2.061122956645345,0.0,0.5685856432125089,0.0,86.42501776830134,2.1321961620469083,2.061122956645345,0.0,3.3404406538734897,24.68421052631579,4.7320540156361055,1.0175438596491229,3.269367448471926,0.0,46,57,0.0,Dificil
VerDatosEnLaSeguridadSocialH,3.10077519379845,0.7751937984496124,0.7751937984496124,13.178294573643411,5.426356589147287,0.0,2.3255813953488373,9.30232558139535,13.178294573643411,28.68217054263566,3.875968992248062,1.550387596899225,0.0,0.0,3.875968992248062,0.0,0.0,0.0,79.84496124031008,1.550387596899225,4.651162790697675,0.0,1.550387596899225,18.428571428571427,4.883720930232558,0.5714285714285714,5.426356589147287,0.0,7,7,0.0,Dificil
VidaLaboralH,10.622710622710622,1.098901098901099,0.0,16.483516483516482,5.128205128205129,0.7326007326007326,2.93040293040293,15.750915750915752,16.483516483516482,22.71062271062271,2.93040293040293,1.465201465201465,0.0,0.0,0.3663003663003663,0.0,0.0,0.0,92.3076923076923,2.197802197802198,1.098901098901099,0.0,2.5641025641025643,21.0,5.065934065934066,0.5384615384615384,4.761904761904762,0.0,13,13,0.0,Dificil
CurriculumEuropeoH,0.0,0.0,0.0,12.67605633802817,1.408450704225352,1.408450704225352,4.225352112676056,19.718309859154928,12.67605633802817,36.61971830985915,7.042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.69014084507042,5.633802816901408,0.0,0.0,0.0,14.2,5.042253521126761,0.0,5.633802816901408,0.0,4,5,0.0,Dificil
AyudaLiberadosPrisionH,7.338129496402877,1.7266187050359711,0.28776978417266186,10.93525179856115,2.446043165467626,0.28776978417266186,3.1654676258992804,14.964028776978417,17.41007194244604,23.884892086330936,1.4388489208633093,1.0071942446043165,0.0,0.14388489208633093,0.8633093525179856,0.0,0.28776978417266186,0.0,81.72661870503597,1.1510791366906474,1.4388489208633093,0.0,2.446043165467626,28.958333333333332,4.568345323741007,1.125,3.4532374100719423,0.0,24,24,0.0,Dificil
SistemaCl@vePinH,7.2368421052631575,0.6578947368421053,8.552631578947368,19.07894736842105,7.894736842105263,0.0,3.9473684210526314,11.842105263157896,10.526315789473685,15.789473684210526,9.210526315789474,2.6315789473684212,0.0,0.0,6.578947368421052,0.0,0.0,0.0,88.15789473684211,0.6578947368421053,1.3157894736842106,0.0,9.210526315789474,19.0,4.697368421052632,0.5,3.289473684210526,0.0,5,8,0.0,Dificil
APPAgenciaTributariaRenta2019H,7.547169811320755,1.2864493996569468,1.4579759862778732,13.293310463121784,3.5162950257289878,0.5145797598627787,1.8867924528301887,14.751286449399657,15.608919382504288,22.29845626072041,2.3156089193825045,0.34305317324185247,0.0,0.4288164665523156,0.6003430531732419,0.0,1.2006861063464838,0.0,77.53001715265866,1.4579759862778732,2.5728987993138936,2.058319039451115,2.144082332761578,27.761904761904763,4.147512864493996,1.0952380952380953,3.5162950257289878,0.17152658662092624,41,42,0.0,Dificil
SalariosSocialesH,7.975460122699387,2.8629856850715747,1.8404907975460123,9.202453987730062,2.8629856850715747,0.20449897750511248,2.2494887525562373,12.678936605316974,17.995910020449898,25.971370143149283,1.8404907975460123,0.8179959100204499,0.0,0.40899795501022496,3.067484662576687,0.0,0.40899795501022496,0.0,85.48057259713701,2.044989775051125,2.2494887525562373,0.0,2.8629856850715747,27.166666666666668,4.924335378323108,0.9444444444444444,3.6809815950920246,0.0,18,18,0.0,Dificil
NuevaAyudaDesempleadosH,8.778930566640064,1.037509976057462,0.4788507581803671,12.609736632083,2.4740622505985637,0.23942537909018355,5.58659217877095,14.285714285714286,18.59537110933759,23.942537909018355,2.873104549082203,1.1173184357541899,0.0,0.6384676775738228,1.9154030327214684,0.0,0.8778930566640064,0.0,89.86432561851556,0.7980845969672785,0.8778930566640064,0.0,3.5115722266560256,27.23913043478261,4.948124501197127,0.7608695652173914,3.35195530726257,0.0,42,46,0.0,Dificil
PrestacionMaternidadH,7.263922518159807,3.1476997578692494,0.24213075060532688,14.285714285714286,2.9055690072639226,1.2106537530266344,1.937046004842615,15.738498789346247,16.707021791767556,25.907990314769975,2.9055690072639226,1.694915254237288,0.0,0.0,1.4527845036319613,0.0,0.0,0.0,92.49394673123487,2.9055690072639226,1.2106537530266344,0.0,1.4527845036319613,34.416666666666664,5.261501210653753,1.6666666666666667,2.9055690072639226,0.0,12,12,0.0,Dificil
SubsidioMayores45H,8.413001912045889,1.147227533460803,0.0,12.237093690248566,3.0592734225621414,0.19120458891013384,3.2504780114722753,17.208413001912046,17.97323135755258,23.326959847036328,1.5296367112810707,0.7648183556405354,0.0,0.19120458891013384,0.7648183556405354,0.0,0.7648183556405354,0.0,91.01338432122371,1.338432122370937,1.7208413001912046,0.0,2.8680688336520075,21.791666666666668,4.850860420650096,1.0833333333333333,4.015296367112811,0.0,21,24,0.0,Dificil
IPREM2019H,3.3472803347280333,0.8368200836820083,0.8368200836820083,8.368200836820083,2.092050209205021,0.8368200836820083,2.092050209205021,16.317991631799163,16.736401673640167,24.686192468619247,8.368200836820083,1.6736401673640167,0.0,0.0,0.8368200836820083,0.0,0.41841004184100417,0.0,83.68200836820084,2.092050209205021,0.41841004184100417,0.0,2.510460251046025,29.875,4.887029288702929,0.625,2.928870292887029,0.0,7,8,0.0,Dificil
DNIElectronicoH,4.477611940298507,0.29850746268656714,0.8955223880597015,10.149253731343284,2.08955223880597,1.1940298507462686,1.791044776119403,16.71641791044776,15.223880597014926,22.388059701492537,3.8805970149253732,2.08955223880597,0.0,1.1940298507462686,3.283582089552239,0.0,0.5970149253731343,0.0,84.77611940298507,1.492537313432836,2.388059701492537,0.0,2.6865671641791047,41.875,4.979104477611941,1.875,2.388059701492537,0.0,8,8,0.0,Dificil
DarseBajaParoH,7.317073170731708,1.6260162601626016,0.27100271002710025,10.840108401084011,2.9810298102981028,0.27100271002710025,1.084010840108401,15.718157181571815,13.550135501355014,27.642276422764226,4.065040650406504,0.27100271002710025,0.0,0.0,2.168021680216802,0.0,2.9810298102981028,0.0,81.84281842818429,0.8130081300813008,0.8130081300813008,0.0,1.6260162601626016,36.9,4.626016260162602,0.6,2.710027100271003,0.0,10,10,0.0,Dificil
ParoSiendoFamiliarEmpresarioH,5.376344086021505,3.225806451612903,0.8064516129032258,12.634408602150538,1.881720430107527,0.26881720430107525,1.075268817204301,11.021505376344086,16.129032258064516,22.311827956989248,3.225806451612903,1.3440860215053763,0.0,0.0,0.8064516129032258,0.0,0.5376344086021505,0.0,93.01075268817205,0.5376344086021505,1.075268817204301,0.0,1.881720430107527,41.333333333333336,4.959677419354839,2.111111111111111,1.881720430107527,0.0,7,9,0.0,Dificil
OficinaVirtualEmpleoH,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,14.285714285714286,0.0,14.285714285714286,14.285714285714286,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,828.5714285714286,28.571428571428573,0.0,0.0,14.285714285714286,3.5,22.857142857142858,0.0,0.0,0.0,0,2,0.0,Dificil
CitaPreviaVacunacionMadridH,2.127659574468085,1.0638297872340425,0.0,7.446808510638298,2.127659574468085,0.0,1.0638297872340425,9.574468085106384,19.148936170212767,29.78723404255319,5.319148936170213,3.1914893617021276,0.0,0.0,0.0,0.0,2.127659574468085,0.0,125.53191489361703,1.0638297872340425,0.0,0.0,4.25531914893617,13.428571428571429,6.468085106382978,0.14285714285714285,6.382978723404255,0.0,6,7,0.0,Dificil
CertificadoDelitosSexualesH,5.9347181008902075,1.1869436201780414,0.0,12.759643916913946,3.5608308605341246,0.5934718100890207,1.4836795252225519,16.617210682492583,16.320474777448073,20.474777448071215,5.044510385756676,3.5608308605341246,0.0,0.8902077151335311,2.373887240356083,0.0,0.0,0.0,95.54896142433235,1.1869436201780414,0.5934718100890207,0.5934718100890207,2.077151335311573,56.166666666666664,5.489614243323442,2.0,1.7804154302670623,0.0,6,6,0.0,Dificil
CertificadoDefuncionH,2.0408163265306123,0.0,0.0,16.3265306122449,2.0408163265306123,0.6802721088435374,5.442176870748299,17.006802721088434,17.687074829931973,19.727891156462587,4.761904761904762,2.0408163265306123,0.0,2.7210884353741496,0.0,0.0,0.0,0.0,95.23809523809524,1.3605442176870748,1.3605442176870748,0.0,2.0408163265306123,36.75,5.666666666666667,0.5,2.7210884353741496,0.0,4,4,0.0,Dificil
DeclaracionDeLaRentaWebH,0.0,0.0,0.0,17.073170731707318,9.75609756097561,0.0,0.0,7.317073170731708,12.195121951219512,19.51219512195122,7.317073170731708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.8292682926829,2.4390243902439024,12.195121951219512,0.0,2.4390243902439024,8.2,5.024390243902439,0.0,2.4390243902439024,0.0,1,5,0.0,Dificil
InstalarActivarDNIElectronicoH,4.273504273504273,2.1367521367521367,3.0982905982905984,10.576923076923077,3.952991452991453,0.21367521367521367,1.6025641025641026,12.606837606837606,11.324786324786325,23.29059829059829,9.615384615384615,1.9230769230769231,0.0,0.7478632478632479,3.4188034188034186,0.0,1.2820512820512822,0.0,70.72649572649573,2.4572649572649574,4.914529914529915,0.42735042735042733,1.7094017094017093,30.193548387096776,4.798076923076923,1.032258064516129,3.3119658119658117,0.10683760683760683,31,31,0.0,Dificil
CertificadoRetencionesIRPF2019FacilH,7.230255839822025,1.0011123470522802,1.668520578420467,13.904338153503893,4.560622914349277,0.11123470522803114,1.4460511679644048,14.682981090100112,14.794215795328142,20.800889877641826,2.1134593993325916,0.6674082313681868,0.0,0.6674082313681868,0.778642936596218,0.0,0.778642936596218,0.0,82.31368186874305,1.7797552836484982,0.44493882091212456,3.781979977753059,1.7797552836484982,27.242424242424242,4.556173526140156,0.8181818181818182,3.670745272525028,0.0,33,33,0.0,Dificil
CursosINEMH,7.054673721340388,0.5291005291005291,0.0,12.698412698412698,4.056437389770723,0.7054673721340388,3.7037037037037037,13.932980599647266,16.049382716049383,22.045855379188712,3.527336860670194,1.5873015873015872,0.0,0.8818342151675485,0.0,0.0,1.4109347442680775,0.0,80.59964726631394,0.7054673721340388,0.5291005291005291,0.0,1.9400352733686066,18.9,4.659611992945326,0.6666666666666666,4.409171075837743,0.1763668430335097,25,30,0.0,Dificil
ContratoTemporalH,7.594936708860759,1.2658227848101267,0.0,11.39240506329114,2.5316455696202533,0.0,1.2658227848101267,12.658227848101266,17.72151898734177,26.582278481012658,1.2658227848101267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.07594936708861,1.2658227848101267,0.0,0.0,2.5316455696202533,39.5,4.8734177215189876,1.5,2.5316455696202533,0.0,2,2,0.0,Dificil
CobrarParoEnExtranjeroH,3.498542274052478,1.1661807580174928,2.623906705539359,11.078717201166182,2.9154518950437316,0.8746355685131195,1.4577259475218658,13.411078717201166,18.658892128279884,24.78134110787172,2.9154518950437316,1.1661807580174928,0.0,0.2915451895043732,3.206997084548105,0.0,0.0,0.0,87.46355685131195,1.1661807580174928,0.2915451895043732,0.0,4.373177842565598,38.111111111111114,4.868804664723032,1.6666666666666667,2.623906705539359,0.0,9,9,0.0,Dificil
AyudasRetornoHumanitarioH,8.488458674609085,2.4571854058078926,0.22338049143708116,8.265078183172003,2.084884586746091,0.22338049143708116,2.2338049143708116,11.839166046165301,17.795979151154132,25.09307520476545,4.7654504839910645,2.084884586746091,0.0,0.37230081906180196,1.2658227848101267,0.0,1.1169024571854058,0.0,88.1608339538347,1.1913626209977661,0.8190618019359642,0.0,1.712583767684289,35.3421052631579,5.489203276247208,1.6842105263157894,2.9784065524944157,0.14892032762472077,40,38,0.0,Dificil
RentaMinimaDeInsercionH,11.13013698630137,1.1986301369863013,0.17123287671232876,11.986301369863014,4.794520547945205,0.3424657534246575,2.0547945205479454,11.301369863013699,16.438356164383563,20.89041095890411,5.821917808219178,1.8835616438356164,0.0,0.8561643835616438,1.5410958904109588,0.0,2.73972602739726,0.0,85.44520547945206,0.684931506849315,1.0273972602739727,0.0,2.73972602739726,25.391304347826086,4.825342465753424,0.7391304347826086,5.47945205479452,0.0,32,23,0.0,Dificil
EREH,6.896551724137931,2.231237322515213,1.6227180527383367,13.184584178498985,3.2454361054766734,0.4056795131845842,1.0141987829614605,13.387423935091277,13.995943204868155,22.10953346855984,3.4482758620689653,0.6085192697768763,0.0,0.2028397565922921,0.4056795131845842,0.0,0.0,0.0,74.2393509127789,0.8113590263691683,5.070993914807302,0.0,1.2170385395537526,20.541666666666668,4.0344827586206895,0.375,0.2028397565922921,0.2028397565922921,1,24,1.2170385395537526,Dificil
VacacionesNoDisfrutadasParoH,6.844106463878327,3.041825095057034,0.38022813688212925,13.688212927756654,1.9011406844106464,0.7604562737642585,3.4220532319391634,13.688212927756654,15.96958174904943,22.813688212927758,1.9011406844106464,1.520912547528517,0.0,0.0,0.0,0.0,0.0,0.0,103.42205323193916,1.9011406844106464,1.520912547528517,0.0,3.4220532319391634,32.875,5.657794676806084,2.0,2.661596958174905,0.0,7,8,0.0,Dificil
PagoUnicoH,8.222222222222221,2.4444444444444446,0.0,12.88888888888889,4.444444444444445,1.3333333333333333,2.0,16.0,17.555555555555557,22.444444444444443,1.3333333333333333,1.3333333333333333,0.0,0.4444444444444444,0.8888888888888888,0.0,0.2222222222222222,0.0,92.0,1.5555555555555556,0.6666666666666666,0.0,4.444444444444445,40.90909090909091,5.155555555555556,1.4545454545454546,2.2222222222222223,0.0,10,11,0.0,Dificil
TramitesDGTH,1.7543859649122806,0.0,3.508771929824561,14.912280701754385,7.894736842105263,0.0,1.7543859649122806,8.771929824561404,10.526315789473685,20.17543859649123,12.280701754385966,0.8771929824561403,0.0,0.0,0.0,0.0,8.771929824561404,0.0,80.70175438596492,4.385964912280702,0.8771929824561403,0.0,2.6315789473684212,28.5,4.631578947368421,1.75,0.0,0.0,0,4,7.017543859649122,Dificil
AyudasAutonomosParoFacilH,10.231660231660232,0.19305019305019305,0.3861003861003861,7.915057915057915,1.1583011583011582,0.19305019305019305,2.7027027027027026,14.864864864864865,18.33976833976834,23.166023166023166,8.687258687258687,4.633204633204633,0.0,0.3861003861003861,1.1583011583011582,0.0,1.3513513513513513,0.0,95.75289575289575,1.7374517374517375,0.5791505791505791,0.0,1.1583011583011582,23.545454545454547,5.8938223938223935,1.0909090909090908,4.054054054054054,0.0,21,22,0.0,Dificil
OlvidoSellarParoH,3.3557046979865772,0.0,2.0134228187919465,16.778523489932887,4.697986577181208,0.6711409395973155,1.342281879194631,12.080536912751677,11.409395973154362,18.79194630872483,2.0134228187919465,1.342281879194631,0.0,0.0,1.342281879194631,0.0,0.0,0.0,94.63087248322148,0.0,1.342281879194631,0.0,2.684563758389262,21.285714285714285,5.174496644295302,1.2857142857142858,4.026845637583893,0.0,6,7,0.0,Dificil
SistemaNacionalGarantiaJuvenilH,8.086253369272237,2.964959568733154,0.0,15.36388140161725,6.738544474393531,0.5390835579514824,2.964959568733154,15.36388140161725,18.059299191374663,23.18059299191375,2.6954177897574123,2.1563342318059298,0.0,0.0,0.0,0.0,0.5390835579514824,0.0,95.14824797843666,0.0,0.8086253369272237,0.0,2.964959568733154,26.5,5.1347708894878705,0.8571428571428571,3.234501347708895,0.0,12,14,0.0,Dificil
PrestacionCeseActividadAutonomoH,10.093896713615024,0.0,0.4694835680751174,7.746478873239437,1.1737089201877935,0.2347417840375587,2.112676056338028,16.666666666666668,18.544600938967136,23.474178403755868,7.511737089201878,3.9906103286384975,0.0,0.2347417840375587,1.408450704225352,0.0,0.4694835680751174,0.0,97.1830985915493,1.8779342723004695,0.4694835680751174,0.0,0.704225352112676,30.428571428571427,5.765258215962441,1.7142857142857142,3.2863849765258215,0.0,14,14,0.0,Dificil
TramitesHaciendaH,0.0,0.0,0.0,13.157894736842104,5.2631578947368425,0.0,5.2631578947368425,15.789473684210526,13.157894736842104,31.57894736842105,2.6315789473684212,2.6315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,252.6315789473684,2.6315789473684212,0.0,0.0,7.894736842105263,12.666666666666666,6.0,0.3333333333333333,2.6315789473684212,0.0,1,3,0.0,Dificil
AyudaFamiliarDesempleadosH,8.695652173913043,1.3975155279503106,0.0,9.937888198757763,2.1739130434782608,0.15527950310559005,2.329192546583851,15.993788819875776,17.080745341614907,24.53416149068323,1.2422360248447204,1.5527950310559007,0.0,0.15527950310559005,0.9316770186335404,0.0,0.15527950310559005,0.0,80.27950310559007,1.2422360248447204,1.7080745341614907,0.0,2.639751552795031,24.76923076923077,4.722049689440993,1.2692307692307692,4.037267080745342,0.0,26,26,0.0,Dificil
ReferenciaCatastralInmuebleH,6.5476190476190474,2.619047619047619,0.0,11.904761904761905,2.738095238095238,0.11904761904761904,2.9761904761904763,13.80952380952381,15.357142857142858,22.857142857142858,2.261904761904762,1.5476190476190477,0.0,0.5952380952380952,0.35714285714285715,0.0,0.23809523809523808,0.0,86.9047619047619,1.7857142857142858,1.1904761904761905,0.0,3.0952380952380953,26.25,5.366666666666666,1.03125,3.6904761904761907,0.11904761904761904,31,32,0.0,Dificil
TramitesExtranjeriaEnEspañaH,3.389830508474576,1.0169491525423728,0.0,6.101694915254237,1.0169491525423728,0.0,2.3728813559322033,11.186440677966102,15.932203389830509,34.23728813559322,3.0508474576271185,0.6779661016949152,0.0,0.3389830508474576,1.694915254237288,0.0,0.3389830508474576,0.0,84.7457627118644,1.0169491525423728,0.0,0.0,0.6779661016949152,59.0,5.277966101694915,4.4,1.3559322033898304,0.0,4,5,0.3389830508474576,Dificil
InformeeVidaLaboralCertificadoDigitalH,10.144927536231885,1.0869565217391304,0.0,14.492753623188406,3.9855072463768115,0.7246376811594203,2.536231884057971,14.492753623188406,15.579710144927537,23.18840579710145,2.898550724637681,1.0869565217391304,0.0,0.0,0.36231884057971014,0.0,0.0,0.0,87.31884057971014,2.1739130434782608,1.0869565217391304,0.0,2.1739130434782608,23.0,4.807971014492754,0.5833333333333334,4.3478260869565215,0.0,12,12,0.0,Dificil
PedirTarjetaParoH,3.4482758620689653,3.4482758620689653,0.0,13.10344827586207,4.137931034482759,0.0,2.0689655172413794,11.03448275862069,17.93103448275862,17.93103448275862,2.7586206896551726,2.7586206896551726,0.0,0.6896551724137931,4.827586206896552,0.0,0.0,0.0,89.65517241379311,0.6896551724137931,0.6896551724137931,0.0,0.6896551724137931,36.25,4.993103448275862,2.0,2.0689655172413794,0.0,3,4,0.0,Dificil
CompromisoActividadH,6.626506024096385,1.2048192771084338,0.0,12.048192771084338,4.819277108433735,0.6024096385542169,1.2048192771084338,14.457831325301205,18.072289156626507,26.50602409638554,1.8072289156626506,1.2048192771084338,0.0,0.6024096385542169,0.0,0.0,0.6024096385542169,0.0,88.55421686746988,3.0120481927710845,0.6024096385542169,0.0,0.6024096385542169,33.2,5.63855421686747,2.8,3.0120481927710845,0.0,5,5,0.0,Dificil
CertificadoDigitalFacilH,2.7777777777777777,1.5432098765432098,0.30864197530864196,12.037037037037036,4.012345679012346,0.0,1.8518518518518519,10.493827160493828,14.814814814814815,24.382716049382715,5.555555555555555,2.4691358024691357,0.0,0.0,0.0,0.0,0.30864197530864196,0.0,87.65432098765432,1.5432098765432098,1.5432098765432098,0.0,1.2345679012345678,20.25,5.481481481481482,0.375,3.3950617283950617,0.0,11,16,0.0,Dificil
RenunciaPrestacionesDesempleoH,3.6649214659685865,2.6178010471204187,0.0,17.801047120418847,3.141361256544503,2.094240837696335,3.6649214659685865,14.659685863874346,12.565445026178011,18.32460732984293,3.141361256544503,2.094240837696335,0.0,1.0471204188481675,1.0471204188481675,0.0,0.0,0.0,89.00523560209425,4.18848167539267,3.141361256544503,0.0,1.0471204188481675,23.875,5.261780104712042,1.25,4.18848167539267,0.0,8,8,0.0,Dificil
AyudasDesempleadosMayores45H,8.349146110056926,1.1385199240986716,0.0,10.62618595825427,1.7077798861480076,0.18975332068311196,3.0360531309297913,16.698292220113853,17.4573055028463,23.149905123339657,2.0872865275142316,1.1385199240986716,0.0,0.18975332068311196,0.7590132827324478,0.0,0.7590132827324478,0.0,90.5123339658444,1.3282732447817838,1.8975332068311195,0.0,2.6565464895635675,21.958333333333332,4.7893738140417454,1.0833333333333333,3.795066413662239,0.0,20,24,0.0,Dificil
RetornoVoluntarioH,8.488458674609085,2.4571854058078926,0.22338049143708116,8.265078183172003,2.084884586746091,0.22338049143708116,2.2338049143708116,11.839166046165301,17.795979151154132,25.09307520476545,4.7654504839910645,2.084884586746091,0.0,0.37230081906180196,1.2658227848101267,0.0,1.1169024571854058,0.0,88.1608339538347,1.1913626209977661,0.8190618019359642,0.0,1.712583767684289,35.3421052631579,5.489203276247208,1.6842105263157894,2.9784065524944157,0.14892032762472077,40,38,0.0,Dificil
ExportarParoH,5.9375,2.03125,1.875,12.65625,3.125,0.9375,1.71875,14.0625,17.34375,23.125,2.1875,1.40625,0.0,0.3125,1.71875,0.0,0.0,0.0,88.4375,1.5625,0.15625,0.0,4.84375,40.0,4.871875,2.125,2.5,0.0,16,16,0.0,Dificil
DiasHabilesH,0.0,0.0,0.0,1.8633540372670807,0.6211180124223602,0.0,0.0,8.695652173913043,18.012422360248447,44.099378881987576,6.832298136645963,0.6211180124223602,0.0,0.0,2.484472049689441,0.0,1.2422360248447204,0.0,79.5031055900621,1.2422360248447204,3.7267080745341614,0.0,0.6211180124223602,80.5,5.316770186335404,3.5,0.6211180124223602,0.0,1,2,0.0,Dificil
AyudasVictimasViolenciaGeneroFacilH,7.390300230946882,3.233256351039261,0.0,12.702078521939955,3.0023094688221708,0.9237875288683602,2.3094688221709005,12.702078521939955,17.321016166281755,27.02078521939954,3.0023094688221708,1.3856812933025404,0.0,0.0,0.4618937644341801,0.0,0.6928406466512702,0.0,91.45496535796767,1.3856812933025404,1.3856812933025404,0.0,2.3094688221709005,33.30769230769231,5.189376443418014,1.4615384615384615,2.771362586605081,0.0,12,13,0.0,Dificil
CambioDomicilioINEMH,3.2,0.8,1.6,11.2,3.2,0.0,0.0,12.0,20.8,22.4,2.4,2.4,0.0,0.0,3.2,0.0,0.0,0.0,100.0,1.6,1.6,0.0,1.6,31.25,5.552,1.0,2.4,0.0,3,4,0.0,Dificil
TarjetaSanitariaEuropeaH,5.132192846034215,1.244167962674961,0.15552099533437014,10.88646967340591,2.6438569206842923,0.9331259720062208,1.3996889580093312,13.685847589424572,11.35303265940902,22.23950233281493,5.909797822706065,3.8880248833592534,0.0,0.15552099533437014,4.665629860031104,0.0,0.6220839813374806,0.0,84.75894245723173,1.088646967340591,1.244167962674961,0.0,2.177293934681182,40.1875,5.1399688958009335,3.4375,2.9548989113530326,0.0,19,16,0.0,Dificil
TrabajadoresParoDerechoVacacionesH,5.633802816901408,0.0,1.408450704225352,21.12676056338028,8.450704225352112,1.408450704225352,1.408450704225352,8.450704225352112,18.309859154929576,18.309859154929576,1.408450704225352,1.408450704225352,0.0,1.408450704225352,0.0,0.0,0.0,0.0,143.66197183098592,1.408450704225352,0.0,0.0,2.816901408450704,17.75,5.802816901408451,1.25,2.816901408450704,0.0,2,4,0.0,Dificil
CertificadoMatrimonioWebH,3.4285714285714284,0.0,0.0,16.571428571428573,6.857142857142857,0.5714285714285714,1.1428571428571428,14.285714285714286,15.428571428571429,19.428571428571427,4.0,2.2857142857142856,0.0,0.5714285714285714,1.7142857142857142,0.0,0.0,0.0,93.14285714285714,1.1428571428571428,0.5714285714285714,0.0,1.7142857142857142,25.0,5.325714285714286,0.5714285714285714,4.0,0.0,7,7,0.0,Dificil
DARDEH,1.36986301369863,0.0,1.36986301369863,2.73972602739726,2.73972602739726,0.0,0.0,6.8493150684931505,10.95890410958904,34.24657534246575,12.32876712328767,8.219178082191782,0.0,0.0,2.73972602739726,0.0,0.0,0.0,123.28767123287672,0.0,1.36986301369863,0.0,1.36986301369863,18.25,7.890410958904109,0.25,2.73972602739726,0.0,2,4,0.0,Dificil
CobrarParoTrasBajaVoluntariaH,9.565217391304348,0.43478260869565216,0.0,16.08695652173913,4.3478260869565215,0.0,1.7391304347826086,11.73913043478261,18.26086956521739,23.043478260869566,0.8695652173913043,0.43478260869565216,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,95.21739130434783,0.0,0.0,0.0,2.608695652173913,57.5,4.826086956521739,2.75,1.3043478260869565,0.0,3,4,0.0,Dificil
CitaPreviaSESCAMH,2.2099447513812156,1.6574585635359116,0.5524861878453039,12.154696132596685,4.972375690607735,0.0,0.5524861878453039,12.154696132596685,12.707182320441989,23.756906077348066,3.314917127071823,1.6574585635359116,0.0,0.5524861878453039,2.2099447513812156,0.0,1.1049723756906078,0.0,85.0828729281768,1.1049723756906078,0.0,0.0,2.7624309392265194,36.2,4.767955801104972,1.4,2.7624309392265194,0.0,5,5,0.0,Dificil
