Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas/frases,%comas,%puntos,punto_y_coma,date,doble_negacion,partitivos o porcentajes,presente_indicativo,subjuntivo,condicional,nverbseguidos,%puntuacion,Tipo
PlanRetornoDobleNacionalidadH,8.745874587458745,0.9900990099009901,0.16501650165016502,13.861386138613861,4.62046204620462,0.0,3.7953795379537953,11.881188118811881,17.986798679867988,25.577557755775576,16.006600660066006,5.115511551155116,0.0,2.6402640264026402,0.49504950495049505,0.0,0.0,0.0,122.93729372937294,3.9603960396039604,1.4851485148514851,0.0,1.9801980198019802,27.545454545454547,5.163366336633663,2.090909090909091,7.590759075907591,2.31023102310231,0.0,0.0,0.33003300330033003,0.0,1.4851485148514851,2.31023102310231,0.0,4.9504950495049505,11.056105610561056,Dificil
CertificadoFacilH,8.26086956521739,1.0869565217391304,1.6304347826086956,14.565217391304348,4.239130434782608,0.8695652173913043,1.6304347826086956,14.021739130434783,14.565217391304348,24.891304347826086,18.804347826086957,6.630434782608695,0.0,1.3043478260869565,1.8478260869565217,0.0,1.4130434782608696,0.0,75.76086956521739,5.326086956521739,0.43478260869565216,0.0,2.5,19.574468085106382,4.589130434782609,0.40425531914893614,2.0652173913043477,4.891304347826087,0.0,0.10869565217391304,0.10869565217391304,0.0,3.4782608695652173,1.1956521739130435,0.0,7.391304347826087,13.91304347826087,Dificil
CobrarParoTrabajarTiempoParcialH,5.614035087719298,2.456140350877193,0.7017543859649122,17.894736842105264,6.315789473684211,1.4035087719298245,1.4035087719298245,10.526315789473685,14.385964912280702,19.649122807017545,17.894736842105264,5.614035087719298,0.0,1.7543859649122806,1.0526315789473684,0.0,0.3508771929824561,0.0,83.85964912280701,3.1578947368421053,1.4035087719298245,0.0,4.912280701754386,35.625,4.842105263157895,1.875,5.2631578947368425,2.807017543859649,0.0,0.7017543859649122,0.3508771929824561,0.0,5.614035087719298,1.7543859649122806,0.0,7.719298245614035,13.68421052631579,Dificil
CalendarioDelContribuyenteH,10.494021397105097,2.013845185651353,0.645059786028949,5.711139081183134,1.1799874134675896,0.15733165512901195,1.9666456891126494,10.840151038388925,16.677155443675268,22.482693517935807,30.884203901825046,7.693517935808685,0.0,0.9439899307740718,1.1799874134675896,0.0,8.086847073631215,0.0,70.20138451856513,3.146633102580239,1.2114537444933922,0.09439899307740718,3.870358716173694,26.705882352941178,4.595814977973569,1.726890756302521,6.466331025802392,3.775959723096287,0.015733165512901194,2.2970421648835746,0.04719949653870359,0.015733165512901194,0.7394587791063562,1.1485210824417873,0.0,1.3845185651353051,18.675267463813718,Dificil
AyudasAlquilerViviendaH,5.2631578947368425,0.0,0.0,3.9473684210526314,1.3157894736842106,0.0,2.6315789473684212,11.18421052631579,19.736842105263158,31.57894736842105,25.0,5.921052631578948,0.0,0.0,1.3157894736842106,0.0,3.9473684210526314,0.0,80.92105263157895,0.0,0.0,0.0,5.2631578947368425,38.0,4.8355263157894735,0.0,0.0,1.9736842105263157,0.0,0.0,0.0,1.9736842105263157,0.0,0.0,0.0,0.0,13.81578947368421,Dificil
CobrarParoPluriempleoH,3.1578947368421053,2.1052631578947367,2.1052631578947367,14.736842105263158,5.2631578947368425,0.0,2.1052631578947367,14.736842105263158,18.94736842105263,25.263157894736842,17.894736842105264,9.473684210526315,0.0,2.1052631578947367,1.0526315789473684,0.0,0.0,0.0,109.47368421052632,4.2105263157894735,0.0,0.0,5.2631578947368425,23.75,6.3578947368421055,0.5,2.1052631578947367,2.1052631578947367,0.0,0.0,0.0,0.0,2.1052631578947367,3.1578947368421053,0.0,8.421052631578947,10.526315789473685,Dificil
CobrarParoReduceJornadaH,4.117647058823529,2.9411764705882355,0.5882352941176471,12.352941176470589,1.7647058823529411,0.0,2.3529411764705883,12.941176470588236,15.294117647058824,21.764705882352942,13.529411764705882,4.117647058823529,0.0,2.3529411764705883,0.0,0.0,0.5882352941176471,0.0,90.58823529411765,1.1764705882352942,0.5882352941176471,0.0,1.1764705882352942,34.0,4.723529411764706,2.0,5.882352941176471,2.3529411764705883,0.0,0.0,0.0,0.5882352941176471,2.3529411764705883,2.9411764705882355,0.5882352941176471,5.882352941176471,11.176470588235293,Dificil
ParoPrimeraVezH,9.495798319327731,3.5294117647058822,0.08403361344537816,9.915966386554622,0.8403361344537815,0.25210084033613445,3.277310924369748,12.184873949579831,17.478991596638654,27.394957983193276,17.81512605042017,6.302521008403361,0.0,2.100840336134454,0.9243697478991597,0.0,0.08403361344537816,0.0,87.47899159663865,3.277310924369748,0.8403361344537815,0.0,2.9411764705882355,32.16216216216216,5.008403361344538,0.972972972972973,3.0252100840336134,3.1092436974789917,0.0,0.0,0.33613445378151263,0.0,3.361344537815126,1.680672268907563,0.0,5.546218487394958,13.697478991596638,Dificil
CobrarParoEmpezarTrabajarH,8.16,2.72,0.48,13.92,3.04,0.8,1.44,12.64,14.56,23.04,13.76,4.8,0.0,1.12,0.48,0.0,0.48,0.0,86.72,4.0,0.64,0.0,4.0,44.642857142857146,4.7696,2.142857142857143,4.8,2.24,0.0,0.32,0.16,0.0,5.44,1.12,0.0,5.76,10.72,Dificil
CoordinacionServiciosAutonomosEmpleoH,4.513064133016627,0.9501187648456056,0.0,4.275534441805226,1.9002375296912113,0.0,1.187648456057007,13.776722090261282,16.389548693586697,32.066508313539195,24.228028503562946,11.163895486935868,0.0,0.4750593824228028,3.0878859857482186,0.0,0.0,0.0,89.78622327790974,3.0878859857482186,0.4750593824228028,0.0,1.66270783847981,35.083333333333336,5.574821852731591,1.1666666666666667,3.32541567695962,2.8503562945368173,0.0,0.0,0.0,0.0,0.7125890736342043,0.4750593824228028,0.0,0.4750593824228028,18.28978622327791,Dificil
ExpedienteINEMH,4.37956204379562,0.7299270072992701,0.7299270072992701,11.678832116788321,4.37956204379562,0.0,2.9197080291970803,10.94890510948905,18.248175182481752,32.846715328467155,16.05839416058394,7.299270072992701,0.0,1.4598540145985401,0.7299270072992701,0.0,0.0,0.0,83.94160583941606,3.6496350364963503,0.7299270072992701,0.0,5.109489051094891,22.833333333333332,4.8321167883211675,1.3333333333333333,5.839416058394161,4.37956204379562,0.0,0.0,0.0,0.0,2.18978102189781,1.4598540145985401,0.0,7.299270072992701,13.138686131386862,Dificil
AutocalculoPrestacionesParoH,2.830188679245283,1.4150943396226414,0.0,14.150943396226415,2.830188679245283,0.0,0.9433962264150944,15.09433962264151,13.679245283018869,24.528301886792452,13.20754716981132,6.132075471698113,0.0,2.358490566037736,1.8867924528301887,0.0,0.0,0.0,88.20754716981132,3.7735849056603774,2.358490566037736,0.0,4.716981132075472,26.5,4.872641509433962,1.25,4.716981132075472,3.30188679245283,0.0,0.0,0.9433962264150944,0.0,8.018867924528301,0.4716981132075472,0.4716981132075472,5.660377358490566,10.377358490566039,Dificil
QuienesObligadosDeclaracionRentaH,12.309820193637622,2.4896265560165975,0.0,10.096818810511756,2.2130013831258646,0.0,3.18118948824343,11.894882434301522,18.118948824343015,23.789764868603044,15.352697095435685,9.54356846473029,0.0,2.7662517289073305,0.8298755186721992,0.0,0.6915629322268326,0.0,79.94467496542185,5.394190871369295,1.2448132780082988,0.0,3.319502074688797,36.15,5.215767634854772,1.5,4.149377593360996,2.627939142461964,0.0,0.13831258644536654,0.2766251728907331,0.4149377593360996,1.1065006915629323,3.0428769017980635,0.0,2.4896265560165975,11.479944674965422,Dificil
TelefonoInformacionSEPEH,2.2435897435897436,1.2820512820512822,0.32051282051282054,3.2051282051282053,1.6025641025641026,0.0,0.32051282051282054,5.448717948717949,25.0,23.71794871794872,29.166666666666668,6.730769230769231,0.0,0.0,0.9615384615384616,0.0,4.8076923076923075,0.0,80.12820512820512,0.9615384615384616,0.9615384615384616,0.0,7.051282051282051,18.352941176470587,4.4006410256410255,0.17647058823529413,0.9615384615384616,5.128205128205129,0.0,7.051282051282051,0.0,0.0,1.2820512820512822,0.0,0.0,0.0,14.102564102564102,Dificil
DeclaracionDeLaRentaH,0.0,0.0,0.0,17.073170731707318,9.75609756097561,0.0,0.0,7.317073170731708,12.195121951219512,24.390243902439025,26.829268292682926,7.317073170731708,0.0,0.0,0.0,0.0,0.0,0.0,302.4390243902439,24.390243902439025,12.195121951219512,0.0,2.4390243902439024,8.2,5.024390243902439,0.0,0.0,2.4390243902439024,0.0,2.4390243902439024,0.0,0.0,2.4390243902439024,4.878048780487805,0.0,4.878048780487805,19.51219512195122,Dificil
CitaPreviaHaciendaH,10.245310245310245,1.875901875901876,0.5772005772005772,15.728715728715729,5.05050505050505,0.4329004329004329,2.0202020202020203,14.862914862914863,17.46031746031746,22.366522366522368,15.728715728715729,5.916305916305916,0.0,1.875901875901876,0.2886002886002886,0.0,0.1443001443001443,0.0,79.50937950937951,4.761904761904762,0.8658008658008658,2.886002886002886,2.1645021645021645,23.1,4.458874458874459,0.9,3.896103896103896,4.329004329004329,0.0,0.0,0.1443001443001443,0.0,2.886002886002886,3.1746031746031744,0.0,5.194805194805195,14.285714285714286,Dificil
BecasParoH,7.021791767554479,2.6634382566585955,0.0,13.559322033898304,2.179176755447942,0.9685230024213075,3.87409200968523,12.34866828087167,14.043583535108958,24.455205811138015,14.76997578692494,8.474576271186441,0.0,3.1476997578692494,0.0,0.0,0.0,0.0,85.71428571428571,6.295399515738499,0.9685230024213075,0.0,1.694915254237288,41.3,5.322033898305085,1.9,4.600484261501211,2.4213075060532687,0.0,0.0,0.48426150121065376,0.0,2.4213075060532687,3.6319612590799033,0.0,3.87409200968523,12.106537530266344,Dificil
SolicitarCertificadoIRPFH,7.15071507150715,0.9900990099009901,1.7601760176017602,13.751375137513751,4.51045104510451,0.11001100110011001,1.4301430143014302,14.521452145214521,14.631463146314632,22.22222222222222,18.701870187018702,7.920792079207921,0.0,2.2002200220022003,0.77007700770077,0.0,0.77007700770077,0.0,77.66776677667767,5.720572057205721,0.44004400440044006,3.74037403740374,1.7601760176017602,27.545454545454547,4.518151815181518,0.8181818181818182,2.9702970297029703,3.6303630363036303,0.0,0.0,0.11001100110011001,0.0,3.9603960396039604,1.9801980198019802,0.0,3.9603960396039604,15.951595159515952,Dificil
RentaAgrariaH,8.724832214765101,1.5659955257270695,0.22371364653243847,12.975391498881432,4.697986577181208,0.22371364653243847,3.3557046979865772,14.5413870246085,17.225950782997764,23.48993288590604,15.212527964205817,6.040268456375839,0.0,2.237136465324385,0.8948545861297539,0.0,2.0134228187919465,0.0,91.2751677852349,2.684563758389262,0.8948545861297539,0.0,3.131991051454139,20.318181818181817,5.295302013422819,0.7272727272727273,3.5794183445190155,4.921700223713646,0.0,0.0,0.22371364653243847,0.0,1.7897091722595078,1.5659955257270695,0.0,7.158836689038031,9.619686800894854,Dificil
AdministraciónPúblicaElectrónicaH,4.393305439330544,0.20920502092050208,0.0,7.7405857740585775,1.6736401673640167,0.6276150627615062,1.8828451882845187,16.10878661087866,15.481171548117155,25.10460251046025,22.803347280334727,10.251046025104603,0.0,2.301255230125523,1.2552301255230125,0.0,0.20920502092050208,0.0,94.56066945606695,2.092050209205021,1.0460251046025104,0.0,1.8828451882845187,31.866666666666667,5.374476987447698,1.5333333333333334,4.811715481171548,2.928870292887029,0.20920502092050208,0.8368200836820083,0.0,0.0,2.928870292887029,0.41841004184100417,0.0,3.3472803347280333,17.15481171548117,Dificil
CitaPreviaRenovarDNIPasaporteH,2.7237354085603114,2.7237354085603114,1.556420233463035,14.007782101167315,5.447470817120623,1.1673151750972763,0.38910505836575876,12.45136186770428,14.785992217898833,24.90272373540856,22.17898832684825,3.501945525291829,0.0,1.1673151750972763,0.0,0.0,1.1673151750972763,0.0,73.92996108949416,7.003891050583658,1.556420233463035,0.0,1.1673151750972763,17.133333333333333,4.159533073929961,0.4666666666666667,2.7237354085603114,5.447470817120623,0.0,0.0,0.0,0.0,5.058365758754864,0.38910505836575876,0.0,7.003891050583658,17.898832684824903,Dificil
TelefonosHaciendaAgenciaTributariaH,0.32051282051282054,1.2820512820512822,0.0,2.8846153846153846,0.0,0.0,0.32051282051282054,7.051282051282051,17.94871794871795,16.666666666666668,41.666666666666664,4.166666666666667,0.0,1.2820512820512822,5.128205128205129,0.0,15.064102564102564,0.0,73.07692307692308,1.6025641025641026,0.0,0.0,5.769230769230769,17.333333333333332,4.205128205128205,0.4444444444444444,2.5641025641025643,5.128205128205129,0.0,5.448717948717949,0.0,0.0,2.2435897435897436,0.32051282051282054,0.0,0.0,21.153846153846153,Dificil
CitaPreviaAgenciaTributariaH,10.245310245310245,1.875901875901876,0.5772005772005772,15.728715728715729,5.05050505050505,0.4329004329004329,2.0202020202020203,14.862914862914863,17.46031746031746,22.366522366522368,15.728715728715729,5.916305916305916,0.0,1.875901875901876,0.2886002886002886,0.0,0.1443001443001443,0.0,79.50937950937951,4.761904761904762,0.8658008658008658,2.886002886002886,2.1645021645021645,23.1,4.458874458874459,0.9,3.896103896103896,4.329004329004329,0.0,0.0,0.1443001443001443,0.0,2.886002886002886,3.1746031746031744,0.0,5.194805194805195,14.285714285714286,Dificil
CitaPreviaSanitariaH,1.1695906432748537,2.3391812865497075,1.1695906432748537,11.695906432748538,4.093567251461988,0.0,0.5847953216374269,14.035087719298245,14.619883040935672,26.31578947368421,19.29824561403509,4.678362573099415,0.0,0.5847953216374269,1.1695906432748537,0.0,0.5847953216374269,0.0,76.60818713450293,4.093567251461988,1.1695906432748537,0.0,0.5847953216374269,21.375,4.087719298245614,0.625,2.9239766081871346,4.678362573099415,0.0,0.0,0.0,0.0,4.678362573099415,1.1695906432748537,0.0,4.678362573099415,17.54385964912281,Dificil
CuandoObligatoriaDeclaracionRentaH,12.292817679558011,2.4861878453038675,0.0,9.94475138121547,2.2099447513812156,0.0,3.1767955801104972,11.878453038674033,18.093922651933703,23.895027624309392,15.469613259668508,9.530386740331492,0.0,2.7624309392265194,0.8287292817679558,0.0,0.6906077348066298,0.0,79.8342541436464,5.386740331491713,1.2430939226519337,0.0,3.314917127071823,36.2,5.209944751381215,1.5,4.143646408839779,2.6243093922651934,0.0,0.13812154696132597,0.27624309392265195,0.4143646408839779,0.9668508287292817,3.0386740331491713,0.0,2.4861878453038675,11.602209944751381,Dificil
CitaPreviaINEMTelefonoH,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,29.333333333333332,71.11111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,70.66666666666667,0.0,24.0,3.111111111111111,1.7777777777777777,0.0,0.0,225.0,4.053333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,Dificil
AnularCitaPreviaINEMH,0.0,0.0,2.0,14.0,4.0,0.0,0.0,14.0,12.0,20.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,80.0,0.0,8.0,0.0,0.0,50.0,3.78,1.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,12.0,Dificil
CertificadoEmpresaH,4.2105263157894735,0.0,0.0,14.736842105263158,3.1578947368421053,3.1578947368421053,3.1578947368421053,16.842105263157894,14.736842105263158,27.36842105263158,14.736842105263158,9.473684210526315,0.0,0.0,2.1052631578947367,0.0,0.0,0.0,135.78947368421052,11.578947368421053,0.0,0.0,2.1052631578947367,15.833333333333334,5.8,0.6666666666666666,4.2105263157894735,4.2105263157894735,0.0,0.0,0.0,0.0,2.1052631578947367,2.1052631578947367,0.0,2.1052631578947367,8.421052631578947,Dificil
ParoEn2019H,2.4271844660194173,0.970873786407767,2.912621359223301,2.912621359223301,0.0,0.0,1.941747572815534,7.766990291262136,16.019417475728154,27.184466019417474,35.43689320388349,3.3980582524271843,0.0,1.4563106796116505,7.281553398058253,0.0,4.368932038834951,0.0,61.16504854368932,7.281553398058253,0.0,0.0,4.854368932038835,103.0,4.762135922330097,4.0,3.883495145631068,0.970873786407767,0.0,1.4563106796116505,0.0,1.4563106796116505,0.4854368932038835,0.0,0.0,0.0,16.50485436893204,Dificil
CitaPreviaExtranjeriaHuellasH,2.5396825396825395,2.2222222222222223,0.31746031746031744,9.841269841269842,2.5396825396825395,0.0,4.126984126984127,12.063492063492063,17.77777777777778,30.793650793650794,21.904761904761905,11.428571428571429,0.0,0.9523809523809523,2.5396825396825395,0.0,0.9523809523809523,0.0,88.25396825396825,6.349206349206349,1.9047619047619047,0.0,1.5873015873015872,31.5,6.396825396825397,1.0,3.1746031746031744,2.857142857142857,0.0,0.31746031746031744,0.0,0.0,2.5396825396825395,0.31746031746031744,0.0,6.349206349206349,13.968253968253968,Dificil
PedirCitaSEPEH,4.026845637583893,0.0,0.6711409395973155,5.369127516778524,2.0134228187919465,0.0,0.6711409395973155,5.369127516778524,15.436241610738255,34.899328859060404,32.214765100671144,10.738255033557047,0.0,0.0,9.395973154362416,0.0,0.0,0.0,100.67114093959732,4.697986577181208,0.6711409395973155,0.0,0.0,21.285714285714285,5.154362416107382,0.0,0.0,2.684563758389262,0.0,0.0,0.0,0.0,2.684563758389262,0.0,0.0,1.342281879194631,26.845637583892618,Dificil
DemandaEmpleoH,4.843304843304844,1.4245014245014245,0.8547008547008547,13.39031339031339,4.273504273504273,0.5698005698005698,1.7094017094017093,12.820512820512821,15.384615384615385,22.22222222222222,19.943019943019944,5.982905982905983,0.0,1.4245014245014245,0.0,0.0,1.1396011396011396,0.0,82.05128205128206,1.9943019943019944,0.5698005698005698,0.0,3.133903133903134,27.0,4.384615384615385,1.2307692307692308,4.5584045584045585,3.133903133903134,0.0,0.0,0.0,0.0,6.267806267806268,0.2849002849002849,0.0,6.267806267806268,16.524216524216524,Dificil
AyudasEmigrantesRetornadosH,4.102564102564102,2.051282051282051,0.0,8.461538461538462,1.2820512820512822,0.2564102564102564,2.5641025641025643,16.153846153846153,17.17948717948718,25.384615384615383,15.897435897435898,6.153846153846154,0.0,2.051282051282051,0.5128205128205128,0.0,0.5128205128205128,0.0,79.74358974358974,4.615384615384615,2.051282051282051,0.0,2.3076923076923075,24.375,4.9051282051282055,1.0,4.102564102564102,4.102564102564102,0.0,0.0,0.0,0.2564102564102564,1.794871794871795,1.0256410256410255,0.0,3.076923076923077,12.051282051282051,Dificil
ConvenioColectivoH,5.128205128205129,0.0,0.0,14.52991452991453,5.128205128205129,0.0,2.5641025641025643,16.23931623931624,13.675213675213675,26.495726495726494,15.384615384615385,13.675213675213675,0.0,1.7094017094017093,0.0,0.0,0.0,0.0,139.31623931623932,1.7094017094017093,1.7094017094017093,0.0,0.8547008547008547,14.625,5.965811965811966,0.375,2.5641025641025643,5.128205128205129,0.0,0.0,0.0,0.0,1.7094017094017093,3.4188034188034186,0.0,5.128205128205129,10.256410256410257,Dificil
CitaPreviaDGTH,6.225165562913907,1.9867549668874172,0.26490066225165565,14.56953642384106,5.430463576158941,0.26490066225165565,1.5894039735099337,13.37748344370861,15.099337748344372,22.91390728476821,16.688741721854306,5.033112582781457,0.0,2.251655629139073,0.7947019867549668,0.0,0.6622516556291391,0.0,81.32450331125828,2.9139072847682117,0.9271523178807947,0.0,4.105960264900662,26.03448275862069,4.566887417218543,1.206896551724138,4.635761589403973,3.443708609271523,0.0,0.26490066225165565,0.13245033112582782,0.0,4.370860927152318,1.5894039735099337,0.0,6.622516556291391,13.509933774834437,Dificil
DocumentacionPedirParoH,5.626598465473146,1.0230179028132993,0.2557544757033248,12.531969309462916,4.092071611253197,0.2557544757033248,2.0460358056265986,10.997442455242966,17.391304347826086,28.388746803069054,19.18158567774936,7.161125319693094,0.0,1.0230179028132993,2.3017902813299234,0.0,0.0,0.0,87.97953964194373,4.3478260869565215,1.278772378516624,0.0,1.0230179028132993,32.583333333333336,5.406649616368286,0.8333333333333334,2.557544757033248,3.580562659846547,0.0,0.0,0.0,0.0,4.603580562659847,0.7672634271099744,0.0,5.115089514066496,14.066496163682864,Dificil
ContratoEnPracticasH,7.006369426751593,1.910828025477707,0.6369426751592356,11.464968152866241,1.910828025477707,0.0,3.821656050955414,12.101910828025478,16.56050955414013,25.477707006369428,17.197452229299362,12.101910828025478,0.0,3.1847133757961785,1.2738853503184713,0.0,0.6369426751592356,0.0,83.43949044585987,1.2738853503184713,0.6369426751592356,0.0,1.910828025477707,17.444444444444443,5.076433121019108,0.4444444444444444,2.5477707006369426,5.732484076433121,0.0,0.0,0.0,0.0,3.1847133757961785,2.5477707006369426,0.0,7.643312101910828,14.64968152866242,Dificil
CitaPreviaSeguridadSocialH,1.1363636363636365,5.681818181818182,1.1363636363636365,11.363636363636363,5.681818181818182,0.0,2.272727272727273,9.090909090909092,7.954545454545454,35.22727272727273,29.545454545454547,5.681818181818182,0.0,0.0,4.545454545454546,0.0,0.0,0.0,123.86363636363636,9.090909090909092,0.0,0.0,3.409090909090909,22.0,6.511363636363637,0.25,1.1363636363636365,3.409090909090909,0.0,0.0,0.0,0.0,1.1363636363636365,2.272727272727273,0.0,2.272727272727273,18.181818181818183,Dificil
