Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas,puntos,punto_y_coma,N_sentencesTipo
CobrarParoTrasBajaVoluntaria,6.224066390041494,0.5927682276229994,0.5334914048606995,15.649081209247184,4.267931238885596,0.17783046828689983,2.2525192649673977,14.997036158861885,14.582098399525785,22.406639004149376,0.948429164196799,1.6004742145820985,0.0,0.35566093657379966,1.007705986959099,0.35566093657379966,0.05927682276229994,0.4742145820983995,0.0,90.10077059869592,0.11855364552459988,0.4149377593360996,0.0,2.4896265560165975,34.14,4.591582691167753,1.42,0.88,0.02,50,Facil
