Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas,puntos,punto_y_coma,N_sentencesTipo
PrestacionDesempleoEREExtincionH,5.7947019867549665,2.152317880794702,0.6622516556291391,12.582781456953642,3.80794701986755,0.33112582781456956,3.4768211920529803,13.741721854304636,16.887417218543046,23.67549668874172,0.9933774834437086,2.152317880794702,0.0,0.33112582781456956,0.6622516556291391,0.0,0.0,0.33112582781456956,0.0,89.23841059602648,0.4966887417218543,0.8278145695364238,0.0,3.9735099337748343,34.388888888888886,4.943708609271523,2.3333333333333335,1.0,0.0,18,Dificil
