Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas,puntos,punto_y_coma,N_sentencesTipo
CitaPreviaDGTH,2.9139072847682117,1.9867549668874172,0.3973509933774834,14.56953642384106,5.430463576158941,0.26490066225165565,1.5894039735099337,13.37748344370861,15.099337748344372,22.649006622516556,1.4569536423841059,1.1920529801324504,0.0,0.13245033112582782,0.7947019867549668,0.13245033112582782,0.0,0.6622516556291391,0.0,84.23841059602648,0.13245033112582782,0.7947019867549668,0.0,4.105960264900662,25.689655172413794,4.566887417218543,1.206896551724138,0.896551724137931,0.0,29,Dificil
