Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas,puntos,punto_y_coma,N_sentencesTipo
VerDatosEnLaSeguridadSocial,1.1111111111111112,0.47619047619047616,0.47619047619047616,14.126984126984127,3.8095238095238093,0.31746031746031744,1.9047619047619047,12.53968253968254,12.380952380952381,23.174603174603174,0.7936507936507936,4.603174603174603,0.0,0.31746031746031744,0.47619047619047616,0.31746031746031744,0.0,0.6349206349206349,0.0,82.38095238095238,1.2698412698412698,2.0634920634920637,0.0,2.380952380952381,23.59259259259259,4.955555555555556,0.48148148148148145,0.9629629629629629,0.0,27,Facil
