Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas,puntos,punto_y_coma,N_sentencesTipo
SellarParo,2.9702970297029703,1.3613861386138615,0.8663366336633663,13.985148514851485,4.702970297029703,0.24752475247524752,0.49504950495049505,15.222772277227723,14.727722772277227,22.896039603960396,0.8663366336633663,1.4851485148514851,0.0,0.8663366336633663,1.3613861386138615,0.0,0.0,0.0,0.0,89.10891089108911,0.49504950495049505,0.7425742574257426,0.0,2.3514851485148514,19.976190476190474,4.377475247524752,0.7380952380952381,0.7142857142857143,0.0,42,Facil
