Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas,puntos,punto_y_coma,N_sentencesTipo
RentaAgraria,5.569205569205569,1.2285012285012284,0.9009009009009009,9.991809991809992,2.7846027846027845,0.0819000819000819,2.9484029484029484,13.513513513513514,17.444717444717444,24.16052416052416,6.961506961506961,2.457002457002457,0.0,0.0819000819000819,3.5217035217035217,0.1638001638001638,0.0,3.5217035217035217,0.0,85.91318591318591,0.2457002457002457,0.1638001638001638,0.0,3.6036036036036037,34.567567567567565,4.856674856674856,0.8648648648648649,0.918918918918919,0.0,37,Facil
