Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
CuentaBancariaFacil,65.33,24.4,1.8329938900203666,1.4256619144602851,3.054989816700611,13.64562118126273,4.684317718940937,0.814663951120163,0.814663951120163,12.627291242362526,14.663951120162933,24.84725050916497,2.8513238289205702,0.20366598778004075,0.0,0.20366598778004075,4.276985743380855,0.0,0.0,1.2219959266802445,0.0,84.92871690427698,0.0,1.2219959266802445,0.0,2.240325865580448,Facil
