Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
PlanRetornoDobleNacionalidad,47.34,16.8,8.031837916063676,0.6512301013024602,1.1577424023154848,12.51808972503618,3.6903039073806077,0.361794500723589,2.7496382054992763,10.709117221418234,16.78726483357453,27.424023154848047,3.183791606367583,0.7959479015918958,0.0,0.4341534008683068,2.460202604920405,0.0723589001447178,0.0,1.3748191027496381,0.0,84.87698986975398,0.723589001447178,0.7959479015918958,0.0,2.170767004341534,Facil
