Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
SistemaNacionalGarantiaJuvenil,49.95,14.2,4.651162790697675,2.5839793281653747,0.7751937984496124,11.886304909560723,3.359173126614987,0.7751937984496124,2.0671834625322996,10.077519379844961,16.795865633074936,32.81653746770026,2.842377260981912,0.5167958656330749,0.0,0.7751937984496124,1.0335917312661498,0.0,0.0,1.2919896640826873,0.0,87.33850129198966,0.5167958656330749,0.25839793281653745,0.0,2.0671834625322996,Facil
