Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
DemandaEmpleo,47.14,15.3,4.033613445378151,1.5126050420168067,0.0,15.966386554621849,4.873949579831932,0.33613445378151263,2.3529411764705883,11.092436974789916,15.798319327731093,27.563025210084035,2.1848739495798317,2.0168067226890756,0.0,0.6722689075630253,0.8403361344537815,0.5042016806722689,0.16806722689075632,0.16806722689075632,0.0,86.5546218487395,0.0,0.0,0.0,2.1848739495798317,Facil
