Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
QuienesObligadosDeclaracionRenta,50.67,14.7,2.831402831402831,0.7722007722007722,1.1583011583011582,15.315315315315315,3.474903474903475,0.0,3.474903474903475,12.612612612612613,15.83011583011583,21.364221364221365,3.346203346203346,0.3861003861003861,0.0,0.2574002574002574,0.2574002574002574,0.2574002574002574,0.0,0.9009009009009009,0.0,85.45688545688546,1.287001287001287,0.2574002574002574,0.0,2.9601029601029603,Facil
