Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
CitaPreviaAgenciaTributaria,49.22,14.3,3.6627906976744184,1.627906976744186,1.686046511627907,12.093023255813954,4.069767441860465,0.05813953488372093,0.6395348837209303,13.19767441860465,15.290697674418604,25.58139534883721,5.6395348837209305,1.0465116279069768,0.0,0.29069767441860467,0.5232558139534884,0.0,0.0,2.9651162790697674,0.0,83.72093023255815,0.5232558139534884,0.29069767441860467,0.0,2.7906976744186047,Facil
