Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
SellarParoPorInternet,57.04,17.5,2.063273727647868,1.2379642365887207,1.5130674002751032,13.617606602475929,3.576341127922971,0.1375515818431912,1.2379642365887207,14.718019257221458,13.75515818431912,25.0343878954608,3.1636863823933976,0.2751031636863824,0.0,0.5502063273727648,1.9257221458046767,0.4126547455295736,0.0,0.8253094910591472,0.0,84.4566712517194,0.4126547455295736,0.5502063273727648,0.0,2.063273727647868,Facil
