Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
SistemaNacionalGarantiaJuvenilH,51.28,19.7,3.6175710594315245,2.842377260981912,0.5167958656330749,15.24547803617571,6.459948320413437,0.5167958656330749,2.842377260981912,13.695090439276486,17.829457364341085,28.42377260981912,1.0335917312661498,0.0,0.0,0.0,0.0,1.2919896640826873,0.0,0.5167958656330749,0.0,91.47286821705427,0.5167958656330749,0.0,0.0,2.842377260981912,Dificil
