Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
TelefonosHaciendaAgenciaTributaria,55.41,25.2,3.0124426981008514,1.4407334643091028,1.8991486574983627,2.423051735428946,0.6548788474132285,0.13097576948264572,0.19646365422396855,3.7982973149967254,9.692206941715783,31.368696791093647,34.51211525867714,0.7203667321545514,0.0,0.13097576948264572,1.83366077275704,0.45841519318926,0.0,29.60052390307793,0.0,53.43811394891945,1.1132940406024885,0.7858546168958742,0.0,2.0301244269810086,Facil
