Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
CertificadoMatrimonioWeb,48.14,15.5,5.090311986863711,1.0399562123700055,1.20415982484948,0,0,0,0,0,0,30.979748221127533,1.0399562123700055,0.0,0.5473453749315819,1.3136288998357963,0.16420361247947454,0.0,0.7115489874110563,0.0,85.71428571428571,0.60207991242474,0.60207991242474,0.0,1.8609742747673783,Facil
