Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
DiasHabilesH,30.31,63.0,1.8633540372670807,0.0,3.1055900621118013,0,0,0,0,0,0,44.099378881987576,3.1055900621118013,0.0,0.0,2.484472049689441,0.0,0.0,1.2422360248447204,0.0,80.74534161490683,3.7267080745341614,0.0,0.0,0.6211180124223602,Dificil
