Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
EvitarEngañosContratacion,50.42,20.5,5.674518201284797,2.569593147751606,0.9635974304068522,0,0,0,0,0,0,33.72591006423983,0.7494646680942184,0.0,0.32119914346895073,0.4282655246252677,0.0,0.0,1.284796573875803,0.0,86.40256959314775,0.5353319057815846,0.7494646680942184,0.0,1.8201284796573876,Facil
