Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
AnularCitaPreviaINEM,56.3,13.5,4.9414824447334205,0.6501950585175552,2.340702210663199,0,0,0,0,0,0,28.47854356306892,0.7802340702210663,0.0,0.6501950585175552,2.600780234070221,0.39011703511053314,0.0,1.5604681404421326,0.0,83.6150845253576,0.7802340702210663,0.39011703511053314,0.0,3.6410923276983094,Facil
