Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
ContratoIndefinidoApoyoEmprendedoresH,42.43,44.9,4.39882697947214,2.932551319648094,0.5865102639296188,0,0,0,0,0,0,33.43108504398827,1.1730205278592376,0.0,0.2932551319648094,0.2932551319648094,2.346041055718475,0.0,1.1730205278592376,0.0,83.87096774193549,0.2932551319648094,0.0,0.0,2.932551319648094,Dificil
