Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
CursosINEMH,45.58,28.6,5.745062836624776,0.718132854578097,0.5385996409335727,0,0,0,0,0,0,32.49551166965889,1.2567324955116697,0.0,0.8976660682226212,0.17953321364452424,0.3590664272890485,0.0,1.436265709156194,0.0,82.76481149012567,0.3590664272890485,0.17953321364452424,0.0,1.2567324955116697,Dificil
