Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
ContratoEnPracticas,46.92,16.8,6.921487603305785,0.7747933884297521,0.3615702479338843,0,0,0,0,0,0,31.198347107438018,1.3946280991735538,0.0,0.6714876033057852,1.2396694214876034,0.0,0.0,1.4979338842975207,0.0,87.96487603305785,0.15495867768595042,0.25826446280991733,0.0,2.1177685950413223,Facil
