Title,Mu,Flesch,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Tipo
ParoSiendoFamiliarEmpresario,51.74,19.9,4.904171364148816,0.9582863585118376,0.6200676437429538,0,0,0,0,0,0,28.692220969560317,0.6200676437429538,0.0,0.9019165727170236,1.2401352874859075,0.16910935738444194,0.05636978579481398,0.6200676437429538,0.0,86.47125140924464,0.3382187147688839,0.7328072153325818,0.0,2.5366403607666292,Facil
