Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas,puntos,punto_y_coma,N_sentences,Tipo
AyudasRetornoHumanitario,9.118086696562033,1.345291479820628,0.0,13.75186846038864,4.185351270553064,0.14947683109118087,2.8400597907324365,13.303437967115098,17.787742899850524,22.272047832585947,3.7369207772795217,4.185351270553064,0.0,0.29895366218236175,0.29895366218236175,0.0,0.0,0.29895366218236175,0.0,90.88191330343797,1.195814648729447,0.14947683109118087,0.0,3.587443946188341,20.90625,5.143497757847534,0.6875,0.875,0.0,32,Facil
