Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas,puntos,punto_y_coma,N_sentences,Tipo
InformeVidaLaboralCertificadoDigital,5.524079320113314,0.56657223796034,0.28328611898017,14.022662889518413,3.2577903682719547,0.7082152974504249,2.1246458923512748,13.456090651558073,12.464589235127479,18.271954674220964,4.1076487252124645,2.9745042492917846,0.0,0.0,0.8498583569405099,0.0,0.0,1.13314447592068,0.0,81.16147308781869,1.5580736543909348,1.274787535410765,0.0,1.9830028328611897,23.533333333333335,4.762039660056657,0.6,1.0666666666666667,0.0,30,Facil
