Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas,puntos,punto_y_coma,N_sentences,Tipo
DNIElectronicoH,4.477611940298507,0.29850746268656714,0.8955223880597015,10.149253731343284,2.08955223880597,1.1940298507462686,1.791044776119403,16.71641791044776,15.223880597014926,22.388059701492537,3.8805970149253732,2.985074626865672,0.0,1.1940298507462686,3.283582089552239,0.0,0.0,0.5970149253731343,0.0,84.77611940298507,1.492537313432836,2.388059701492537,0.0,2.6865671641791047,41.875,4.979104477611941,1.875,1.0,0.0,8,Dificil
