Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Tipo
TelefonosHaciendaAgenciaTributariaH,0.2808988764044944,1.1235955056179776,0.0,0.8426966292134831,0.0,0.0,0.0,6.179775280898877,14.606741573033707,9.269662921348315,45.78651685393258,0.8426966292134831,0.0,0.0,4.49438202247191,0.2808988764044944,0.0,13.202247191011235,0.0,65.4494382022472,0.0,0.0,0.0,5.056179775280899,19.77777777777778,3.6853932584269664,Dificil
