Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Tipo
DarseBajaParoH,3.3240997229916895,1.6620498614958448,1.6620498614958448,4.1551246537396125,0.0,0.0,0.0,16.066481994459835,12.742382271468143,24.099722991689752,30.47091412742382,0.554016620498615,0.0,0.0,2.21606648199446,1.10803324099723,0.0,3.0470914127423825,0.0,84.7645429362881,0.2770083102493075,0.2770083102493075,0.0,1.6620498614958448,36.1,4.728531855955679,Dificil
